"Departamento","Municipio","Dirección","Código sede","Nombre sede","Tipo calendario","Zona","Teléfono","Teléfono móvil","Correo electrónico","Sitio web","Tipo de sede","Jornadas","Habilitada","Legalizada"
"LA LIBERTAD","TAMANIQUE","CASERIO EL SALAMO, C%2f SAN ISIDRO, J%2f TAMANIQUE, LA LIBIERTAD","68168","CENTRO ESCOLAR  CASERÍO EL SALAMO, CANTÓN SAN ISIDRO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TAMANIQUE","CASERIO EL TESORO, C%2f SAN ISIDRO, J%2f TAMANIQUE, LA LIBERTAD","68169","CENTRO ESCOLAR CASERÍO EL TESORO, CANTÓN SAN ISIDRO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TAMANIQUE","CANTON SANTA LUCIA, J%2f TAMANIQUE, LA LIBERTAD","68170","CENTRO ESCOLAR CANTÓN SANTA LUCÍA","Nacional","Rural",NULL,"75307820","geraprofe77@gemail.com",NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TAMANIQUE","CASERIO EL CARMEN, C%2f TARPEYA, J%2f TAMANIQUE, LA LIBERTAD","68171","CENTRO ESCOLAR  CASERÍO EL CARMEN, CANTÓN TARPEYA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TAMANIQUE","CASERIO SAN VICENTE, C%2f TARPEYA, J%2f TAMANIQUE, LA LIBERTAD","68173","CENTRO ESCOLAR CASERIO SAN VICENTE, C%2f TARPEYA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","TAMANIQUE","CANTON BUENOS AIRES, J%2f TAMANIQUE, LA LIBERTAD","68174","CENTRO ESCOLAR CANTÓN BUENOS AIRES","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TAMANIQUE","BARRIO EL CENTRO, CONTIGUO A IGLESIA DE TAMANIQUE","88124","CENTRO ESCOLAR CATOLICO ""VIRGEN DE LA PAZ""","Nacional","Urbana",NULL,"76066087","sweetely_2201@hotmail.com",NULL,"Centro educativo privado","Matutino","SI","NO"
"LA LIBERTAD","TAMANIQUE","CASERIO SAN ANTONIO","A19051969","CASERIO SAN ANTONIO","Alfabetización","Rural",NULL,NULL,NULL,NULL,"Círculo de alfabetización","Vespertino","SI","NO"
"LA LIBERTAD","TAMANIQUE","CASA PARTICULAR, DE SRA. MARIA ESTELA HENRIQUEZ  ENTRADA A COLONIA EL COCAL","CFECL","EL CALVARIO ","Nacional","Urbana",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"LA LIBERTAD","TAMANIQUE","CASA PARTICULAR,  GLORIA DEL CARMEN  AQUINO ","CFJO2","EL JOBO 2","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino, Vespertino","SI","NO"
"LA LIBERTAD","TAMANIQUE","VISITAS DOMICILIARES, DE CASERIOS EL JOBO, EL CENTRO, LA CRUZ, Y MONTECRISTO3","CFLCT","VISITA LACTANTES ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"LA LIBERTAD","TAMANIQUE","CASA PARTICULAR, SRA.  MARIA ESTELA HENRIQUEZ ENTRADA A COLONIA EL COCAL","CFLCZ","LA CRUZ","Nacional","Urbana",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"LA LIBERTAD","TAMANIQUE","CASA PARTICULAR,  DON LEOPOLDO RUIZ ENTRADA A TAMANIQUE VIA AL PUERTO LA LIBERTAD D","CFMCT","MONTECRISTO 3","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","Barrio San Miguel, Calle Principal y Avenida Fray Felipe Martí, S%2fN","10724","COLEGIO CATÓLICO ""MISIONEROS DE CLEVELAND""","Nacional","Urbana",NULL,"7244-1359","sanpedroelsalvador@gmail.com",NULL,"Centro educativo privado","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CANTON SIHUAPILAPA ARRIBA, J%2f TEOTEPEQUE, LA LIBERTAD","11277","CENTRO ESCOLAR ""CANTON SIHUAPILAPA ARRIBA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","CARRETERA LITORAL, CANTON LOMAS DE TEXICIO, J%2f TEOTEPEQUE, LA LIBERTA","11279","CENTRO ESCOLAR ""CANTON LOMAS DE TEXICIO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","KM 90 CARRET. EL LITORAL, LIMITE LA LITAD. SONSONATE, J%2f TEOTEPEQUE, LA LIBERTAD","11280","COMPLEJO EDUCATIVO  ""PROFESOR MARDOQUEO ORELLANA LONE""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","COLONIA VISTA HERMOSA, J/TEOTEPEQUE, LA LIBERTAD","11283","INSTITUTO NACIONAL "" DE TEOTEPEQUE ""","Nacional","Urbana","2338-8679","7404-6116","inteo11283@hotmail.com",NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","BARRIO EL CALVARIO, J%2f TEOTEPEQUE, LA LIBERTAD","11284","CENTRO ESCOLAR "" DE TEOTEPEQUE ""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","CANTON EL PITAL, J%2f TEOTEPEQUE, LA LIBERTAD","11288","CENTRO ESCOLAR "" CANTON EL PITAL ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","CANTON MIZATA, TEOTEPEQUE","40076","CENTRO ESCOLAR CANTON MIZATA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","CANTON MIZATA, J%2f TEOTEPEQUE, LA LIBERTAD","60157","CENTRO ESCOLAR CANTÓN MIZATA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CANTON EL ANGEL, J%2f TEOTEPEQUE, LA LIBERTAD","68178","CENTRO ESCOLAR CANTÓN EL ANGEL","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CANTON EL MATAZANO, J%2f TEOTEPEQUE, LA LIBERTAD","68179","CENTRO ESCOLAR CANTÓN EL MATAZANO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CANTON LOS IZOTES, J%2f TEOTEPEQUE, LA LIBERTAD","68180","CENTRO ESCOLAR  CANTÓN LOS IZOTES","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CASERIO CANOAS, C%2f MIZATA, J%2f TEOTEPEQUE, LA LIBERTAD","68182","CENTRO ESCOLAR CASERÍO CANOAS, CANTÓN MIZATA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CANTON SAN BENITO ARRIBA, J%2f TEOTEPEQUE, LA LIBERTAD","68183","CENTRO ESCOLAR CANTÓN SAN BENITO ARRIBA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CANTON SAN ISIDRO, J%2f TEOTEPEQUE, LA LIBERTAD","68184","CENTRO ESCOLAR  CANTÓN SAN ISIDRO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CASERIO EL NISPERO, C%2f METAYO, J%2f TEOTEPEQUE, LA LIBERTAD","68185","CENTRO ESCOLAR CASERÍO EL NÍSPERO, CANTÓN METAYO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CANTON SIHUAPILAPA CENTRO, J%2f TEOTEPEQUE, LA LIBERTAD","68186","CENTRO ESCOLAR CANTÓN SIHUAPILAPA CENTRO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CANTON MIZATA ARRIBA, J%2f TEOTEPEQUE, LA LIBERTAD","68187","CENTRO ESCOLAR CANTÓN MIZATA ARRIBA","Nacional","Rural",NULL,"79886974",NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CANTON AGUACAYO,J%2f TEOTEPEQUE, LA LIBERTAD","68188","CENTRO ESCOLAR CANTÓN AGUACAYO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CASERIO CACHO DE ORO, CANTON SIHUAPILAPA, J%2f TEOTEPEQUE, LA LIBERTAD","68206","CENTRO ESCOLAR CASERÍO CACHO DE ORO, CANTÓN SIHUAPILAPA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","CASERIO CHIQUILECA, C%2f SIHUAPILAPA, J%2f TEOTEPEQUE,  LA LIBERTAD","86173","CENTRO ESCOLAR CASERÍO CHIQUILECA, CANTÓN SIHUAPILAPA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEOTEPEQUE","EL ZUNZAL ","CFEZ","EL ZUNZAL ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","LA CEIBITA ","CFLC","LA CEIBITA ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","MIZATA CENTRO ","CFMC","MIZATA, CENTRO","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","MIZATA LA PLAZA ","CFMLP","MIZATA LA PLAZA ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","LA VEGA ","CFMLV","LA VEGA ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","NUEVA ESPERANZA ","CFMNE","NUEVA ESPERANZA ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","SIHUAPILAPA LA PLAYA ","CFSLP","SIHUAPILAPA LA PLAYA ","Nacional","Rural",NULL,NULL,NULL,NULL,"Círculo de primera infancia","Vespertino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","Kilometro 2 1%2f2 Municipio de Jayaque.","E0112","POLLO SELLO DE ORO, SEDE EDUCAME","Nacional","Rural",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","CARRETERA EL LITORAL, KILOMETRO NOVENTA Y MEDIO, LIMITE LA LIBERTAD, SONSONATE","E0113","PROF. MARDOQUEO ORELLANA LONE, SEDE EDUCAME","Nacional","Rural",NULL,"0",NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","CARRETERA LITORAL KM 90 1%2f2 LIMITE LA LIBERTAD","E0172","CENTRO ESCOLAR MARDOQUEO ORELLANA LONE, SEDE EDUCAME","Nacional","Rural",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"LA LIBERTAD","TEOTEPEQUE","LA LIBERTAD-TEOTEPEQUE","E0466","JÓVENES CON TODO,""SEDE EDÚCAME""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Jornada completa","SI","NO"
"LA LIBERTAD","TEPECOYO","BARRIO EL CENTRO CALLE PRINCIPAL, J%2f TEPECOYO, LA LIBERTAD","11291","ESCUELA DE EDUCACIÓN PARVULARIA ""PROFESORA NORMA BESSY CÁRCAMO DE GAMERO""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","TEPECOYO","BARRIO CONCEPCION, FINAL CALLE PRINCIPAL, J%2f TEPECOYO, LA LIBERTAD","11292","CENTRO ESCOLAR ""GUILLERMO SCHMIDT""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","TEPECOYO","CALLE JEREMIAS REGALADO, Bº. EL CENTRO,","11297","CENTRO ESCOLAR "" DE TEPECOYO ""","Nacional","Urbana","23455109","79258722","centroescolardetepecoyo@gmail.com",NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","TEPECOYO","BARRIO SAN ESTEBAN, J%2f TEPECOYO, LA LIBERTAD","20269","COLEGIO MANUEL ANTONIO MEJIA","Nacional","Urbana","3389321",NULL,NULL,NULL,"Centro educativo privado","Matutino","SI","NO"
"LA LIBERTAD","TEPECOYO","CASERIO LAS TABLAS, CANTON EL MOJON, J%2f TEPECOYO, LA LIBERTAD","60126","CENTRO ESCOLAR CASERÍO LAS TABLAS, CANTÓN EL MOJÓN","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEPECOYO","CANTON EL CARRIZO, J%2f TEPECOYO, LA LIBERTAD","68189","CENTRO ESCOLAR  CANTÓN EL CARRIZO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEPECOYO","CANTON EL GUAMO, J%2f TEPECOYO, LA LIBERTAD","68190","CENTRO ESCOLAR  CANTÓN EL GUAMO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEPECOYO","CANTON EL MOJON, J%2f TEPECOYO, LA LIBERTAD","68191","CENTRO ESCOLAR  CANTÓN EL MOJÓN","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEPECOYO","CANTON  EL ZACAMIL, J%2f TEPECOYO, LA LIBERTAD","68192","CENTRO ESCOLAR  CANTÓN EL ZACAMIL","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEPECOYO","CANTON LA JAVILLA, J%2f TEPECOYO, LA LIBERTAD","68193","CENTRO ESCOLAR CANTÓN LA JAVILLA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEPECOYO","CANTON LAS FLORES, J%2f TEPECOYO, LA LIBERTAD","68194","CENTRO ESCOLAR CANTÓN LAS FLORES","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEPECOYO","CASERIO  PRIMAVERA, C%2f LOS LAURELES, J%2f TEPECOYO, LA LIBERTAD","68195","CENTRO ESCOLAR CASERÍO  PRIMAVERA, CANTÓN LOS LAURELES","Nacional","Rural",NULL,"72368048","eimicristelmh@yahoo.com",NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEPECOYO","CANTON SAN ANTONIO J%2f TEPECOYO, LA LIBERTAD","68196","CENTRO ESCOLAR CANTÓN SAN ANTONIO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEPECOYO","CANTON TIERRA COLORADA, J%2f TEPECOYO, LA LIBERTAD","68197","CENTRO ESCOLAR  CANTÓN TIERRA COLORADA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEPECOYO","CANTON LOS ALPES , J %2f TEPECOYO, LA LIBERTAD","68198","CENTRO ESCOLAR CANTÓN LOS ALPES","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","TEPECOYO","CASERIO CASA BLANCA, C%2f LOS ALPES, J%2f TEPECOYO, LA LIBERTAD","68199","CENTRO ESCOLAR CASERÍO CASA BLANCA, CANTÓN LOS ALPES","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","POLIGONO ""E"" NO. 3 HDA. CHILAMATE","10386","CENTRO ESCOLAR ""PADRE MARIO ADÍN CRUZ ZALDÍVAR""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","COLONIA VISTA HERMOSA, LOTE 17 Y 18, BLOCK A","10504","COLEGIO DE ZARAGOZA","Nacional","Urbana","22289528",NULL,"@",NULL,"Centro educativo privado","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","KILÓMETRO 27 1%2f2, CANTÓN SAN FRANCISCO AGUA ESCONDIDA,","10571","COLEGIO ""FLAVIO JOSEFO""","Nacional","Rural","23141554",NULL,"@",NULL,"Centro educativo privado","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","Kilómetro 17 1/2, Lotificación Loma Linda, Block 20, Lote Nº 2","10875","COLEGIO ""DOUG CASSADY""","Nacional","Urbana",NULL,"78600541","nelsonangel07@hotmail.com",NULL,"Centro educativo privado","Matutino, Vespertino","SI","SI"
"LA LIBERTAD","ZARAGOZA","1A. AVENIDA NORTE Y 1A CALLE ORIENTE, J%2f  ZARAGOZA, LA LIBERTAD","11298","CENTRO ESCOLAR ""JOSE MARIA CACERES""","Nacional","Urbana","23140849",NULL,"ce11298@hotmail.com","www.facebook.com/CEJMC","Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","CANTON SAN SEBASTIAN, J%2f  ZARAGOZA, LA LIBERTAD","11299","CENTRO ESCOLAR "" CANTON SAN SEBASTIAN ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","KILOMETRO 25 CANTON GUADALUPE, J%2f  ZARAGOZA, LA LIBERTAD","11300","CENTRO ESCOLAR "" CANTON GUADALUPE ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","KM.17½, CARRET.  AL PUERTO DE LA LIBERTAD, CANTON  BARILLO, J%2f  ZARAGOZA, LA LIBERTAD","11301","CENTRO ESCOLAR  "" CANTON EL BARILLO ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","AVENIDA ESPAÑA NORTE CASA COMUNAL, J%2f  ZARAGOZA, LA LIBERTAD","11302","ESCUELA DE EDUCACION PARVULARIA "" DE ZARAGOZA ""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","CALLE PRINCIPAL A COLONIA SAN NICOLAS N° 1 LOCAL 18, J%2f  ZARAGOZA, LA LIBERTAD","11303","INSTITUTO NACIONAL DE ZARAGOZA","Nacional","Urbana","2315 5327",NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","1 AV. SUR N.11 BARRIO EL CENTRO , J%2f  ZARAGOZA, LA LIBERTAD","20271","COLEGIO ZARAGOZA","Nacional","Urbana","23140912",NULL,"colegiozaragoza1990@yahoo.com",NULL,"Centro educativo privado","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","KILOMETRO 16 1/2 CARRETERA A LA LIBERTAD, COMPLEJO TUSCANIA, VÍA EL CORSO","20518","COLEGIO MAYA","Internacional","Urbana","2316-7800",NULL,"gbettaglio@colegiomaya.edu.sv","www.coegiomaya.edu.sv","Centro educativo privado","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","COLONIA MIRAMAR, LOTE Nº 2, COSTADO SUR DE LA URBANIZACIÓN JARDINES DE ZARAGOZA","21138","COLEGIO CRISTIANO PENIEL DE ZARAGOZA","Nacional","Urbana","23155555","77379699",NULL,NULL,"Centro educativo privado","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","COLONIA EL ZAITE, PASAJE 3 Y CALLE PRINCIPAO, Nº 346","21406","COLEGIO SALVADOREÑO ""SAN MARTÍN DE PORRES""","Nacional","Urbana","23559016","79226173","colesanmartinpos@gmail.com",NULL,"Centro educativo privado","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","AVENIDA ESPAÑA NORTE Nº 1","21411","COLEGIO ""PADRE KENNETH""","Nacional","Urbana","3156528",NULL,NULL,NULL,"Centro educativo privado","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","COLONIA LOS CEDROS, CASA COMUNAL, POR FÁBRICA DE JABÓN, ENTRADA POR CARPINTERÍA","30055","CENTRO DE ATENCIÓN INICIAL DE LOS CEDROS","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","COLONIA EL PARAÍSO, LOTIFICACIÓN EL ZAITE, CASA DE ARTESANÍAS, POR PUNTO RUTA 42","30056","CENTRO DE ATENCIÓN INICIAL EL ZAITE","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","COLONIA SANTA TERESA, CASA COMUNAL, CALLE AL CEMENTERIO","30057","CENTRO DE ATENCIÓN INICIAL DE SANTA TERESA","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","CANTÓN SAN SEBASTIÁN ASUCHILLO, CALLE LAS PALMERAS, POR CENTRO ESCOLAR, ENTRADA POR DESVÍO LA CEIBA","30058","CENTRO DE ATENCIÓN INICIAL DE ASUCHILLO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","ZARAGOZA, LA LIBERTAD","30320","CENTRO DE ATENCION INICIAL DE ZARAGOZA","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","CANTÓN, SAN FRANCISCO, LOTIFICACIÓN CORINTO LOTE Nº 2","30409","CENTRO DE ATENCIÓN INICIAL CANTÓN SAN FRANCISCO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","COLONIA MIRAMAR, 3A.CALLE Nº 139, ZARAGOZA","30410","CENTRO DE ATENCIÓN INICIAL COLONIA MIRAMAR","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","COLONIA BORJA, LOTE Nº 17, ZARAGOZA","30411","CENTRO DE ATENCIÓN INICIAL COLONIA BORJA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","LOTIFICACIÓN LOMA LINDA, PASAJE Nº 1, CASA Nº 3, ZARAGOZA","30412","CENTRO DE ATENCIÓN INICIAL LOTIFICACIÓN LOMA LINDA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","CANTÓN SAN JOSÉ AZUCHIO, DEVÍO A ZARAGOZA, A 4KM. LLEGA AL DESVÍO FRUTAL A 4KM. A MANO 5  IZQUIERDA","30413","CENTRO DE ATENCIÓN INICIAL CANTÓN SAN JOSÉ AZUCHIO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","CALLE AL PUERTO DE LA LIBERTAD, COMUNIDAD VILLA DE ZARAGOZA,","30444","CENTRO DE ATENCIÓN INICIAL  VILLAS DE ZARAGOZA","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA LIBERTAD","ZARAGOZA","CASERIO COMUNIDAD N°1 Y 2, CANTON SAN FRANCISCO, J%2f ZARAGOZA, LA LIBERTAD","60233","CENTRO ESCOLAR CASERÍO COMUNIDAD CORINTO N° 1 Y 2, CANTÓN SAN FRANCISCO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","CASERIO HDA. CORINTO, C%2f SAN FRANCISCO HDA. CORINTO, J%2f ZARAGOZA, LA LIBERTAD","68200","CENTRO ESCOLAR  CASERÍO HACIENDA CORINTO, CANTÓN  SAN FRANCISCO  HACIENDA CORINTO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","CANTON EL ZAITE, J%2f ZARAGOZA, LA LIBERTAD","68202","CENTRO ESCOLAR CANTÓN EL ZAITE","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","COMUNIDAD LOS CEDROS, J%2f ZARAGOZA, LA LIBERTAD","86485","CENTRO ESCOLAR COMUNIDAD LOS CEDROS","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","CASERIO EL CORRALITO, CANTON SAN FRANCISCO EL JIOTE, J%2f ZARAGOZA, LA LIBERTAD","86547","CENTRO ESCOLAR CASERÍO EL CORRALITO, CANTÓN SAN FRANCISCO EL JIOTE","Nacional","Rural",NULL,"70011650",NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","KM.19 1%2f2, CARRETERA AL PUERTO DE LA LIBERTAD, J%2f  ZARAGOZA, LA LIBERTAD","88035","COMPLEJO EDUCATIVO CATÓLICO ""MONSEÑOR OSCAR ARNULFO ROMERO""","Nacional","Urbana","23141209",NULL,NULL,NULL,"Centro educativo privado","Matutino","SI","SI"
"LA LIBERTAD","ZARAGOZA","PRIMERA AVENIDA NORTE Y PRIMERA CALLE ORIENTE","E0114","CENTRO ESCOLAR ""JOSE MARIA CACERES"", SEDE EDUCAME","Nacional","Urbana",NULL,"0",NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"LA PAZ","CUYULTITAN","BARRIO EL CENTRO","11916","ESCUELA DE EDUCACION PARVULARIA ""MARIA ARACELY ESCAMILLA VIUDA DE LARA""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
