geo_id,deped_id,school_name
NIG-031932,,Sabuwar Limawa Primary School
NIG-031933,,Ogbogwe primary school
NIG-031934,,Bright future Nus. & Pry. Sch.
NIG-031935,,Ohorhe 1 primary school
NIG-031936,,"All saint school,umoda oju"
NIG-031937,,Moslem primary school imodi
NIG-031938,,Al lateef Nursery and primary school
NIG-031939,,Adsek children school
NIG-031940,,ANSAR-UD-DEEN PRY SCHOOL
NIG-031941,,UNGUWAR DORAWA ISLAMIYYA PRIMARY SCHOOL
NIG-031942,,"Baptist Day sch,Asa"
NIG-031943,,Ogbo comm comp high sch
NIG-031944,,Bambarka Primary School
NIG-031945,,Ebernezer baptist basic sch ibido
NIG-031946,,AL -FAOZ NURSERY&PRY SCH.
NIG-031947,,PRIMARY SCH. OKWOJO NGWO
NIG-031948,,Central Sch.
NIG-031949,,ST THOMAS PRIMARY SCHOOL
NIG-031950,,St Francis Catholic Schl
NIG-031951,,Holy cross nur pri sch
NIG-031952,,Blessun sunday academy
NIG-031953,,God of mercy nur pri sch
NIG-031954,,Sorodo primary school
NIG-031955,,St joseph catholic nur pri sch
NIG-031956,,Community Pry. Sch.Odoyantan
NIG-031957,,"Umuezeagu Primary School, Anaku."
NIG-031958,,Staff Nus. and Pry. Sch. Fed. Gov College Odogbolu
NIG-031959,,St Luke Ang Pry Schl
NIG-031960,,SEICO NUS.& PRY SCH
NIG-031961,,Madarasatuc Muhaju Runa Wal Ansar
NIG-031962,,Comm pri sch lmoru
NIG-031963,,St JOHN‘S ANGLICAN PRY SCHOOL
NIG-031964,,GJSS.  Galdimaru
NIG-031965,,OKE OGBE UNITED ANG.PRY. SCH. IMAGBON
NIG-031966,,ST PETER AUG. PRY SCH ALA.
NIG-031967,,Trail blazers Academy
NIG-031968,,LGEA Badiko Primary school
NIG-031969,,"Odogbolu local govt primary school, daycare and orphanage centre, imodi/imosan"
NIG-031970,,UBE Pri. Sch. Bikwui
NIG-031971,,Valiant College
NIG-031972,,OGBO UNITED PRIMARY SCH.
NIG-031973,,St john anglican sch
NIG-031974,,JSS K/GARBA
NIG-031975,,St. Matthew Ang. Pry. Sch. Imodi
NIG-031976,,GDSS Kende
NIG-031977,,The saint‘s model school
NIG-031978,,Saint Peters Anglican Primary school
NIG-031979,,Omoleye nur pri sch
NIG-031980,,Victoria nur pry sch
NIG-031981,,Alyaseer model sch
NIG-031982,,Christ African Church Pry. Sch. Odogbolu.
NIG-031983,,Ugbeleme Primary School 2 Umutu
NIG-031984,,Omuajose com high sch
NIG-031985,,Primary school kwambai
NIG-031986,,St. Barnabas Ang. Pry. Sch.
NIG-031987,,Moslem Primary School
NIG-031988,,"Queen‘s juniorate nursery and primary school, ikangba"
NIG-031989,,Olufuilayo Nus & pry. Sch.
NIG-031990,,Multilateral Grammar School(junior secondary)
NIG-031991,,Progressive sisters schools
NIG-031992,,G.S.S zakirai
NIG-031993,,St John‘s Catholic primary school odogbolu
NIG-031994,,DARGA PRIMARY SCHOOL
NIG-031995,,Staff Nus. and Pry. Sch. Fed. Gov College Odogbolu
NIG-031996,,Odogbolu comprehensive high school junior odogbolu
NIG-031997,,Gods Grace Global Acedemy
NIG-031998,,LGEA Primary School Ubono
NIG-031999,,St john african church sch
NIG-032000,,Communiy High School
NIG-032001,,All Saint Ang. Pry. School
NIG-032002,,Irepodun comm high school 
NIG-032003,,Oluwasegi Comprehensive school
NIG-032004,,Juli standard college okeola oko
NIG-032005,,Maryam daji primary and secondary schoool
NIG-032006,,LA pry sch
NIG-032007,,Odigbo high school
NIG-032008,,Saint Paul‘s School 1 Famgbe
NIG-032009,,St. Peter Pry. Schl
NIG-032010,,Community high school
NIG-032011,,N.U.D.Pry School II
NIG-032012,,CAC nursery and primary school
NIG-032013,,Methodist primary school ore
NIG-032014,,Holy Trinity Nursery Pry Sch
NIG-032015,,Owobambo Oke Ayo community primary school
NIG-032016,,St Theresar pry school
NIG-032017,,Shiroro airport primary school
NIG-032018,,KAMAKU PRIMARY SCHOOL
NIG-032019,,CAC primary school
NIG-032020,,St ang pry school
NIG-032021,,Saint john primary school
NIG-032022,,St Thomas RCM primary school
NIG-032023,,Ebenezer AC school
NIG-032024,,Tar Ajim primary Schl
NIG-032025,,GURKA PRIMARY SCHOOL
NIG-032026,,Comm pry sch Ayesan
NIG-032027,,Christ ang pry school
NIG-032028,,Kids nus pry
NIG-032029,,"State School 1, kolo"
NIG-032030,,Community Secondary School Ufuma
NIG-032031,,A. U. D. Pry. School
NIG-032032,,Community primary school
NIG-032033,,CAC Grammar School
NIG-032034,,LA primary school Odigbo
NIG-032035,,St. Fidelis Catholic Secondary School
NIG-032036,,L.A school ebijaw
NIG-032037,,Brillient Cademy Nursery and Primary School
NIG-032038,,Comm. Pry. School
NIG-032039,,Samwagba educational centre
NIG-032040,,Gwam Pry sch
NIG-032041,,Day Star Secondary Sch
NIG-032042,,Imagbon imaka com high sch imagbon
NIG-032043,,Ayesan Comp. High Schl
NIG-032044,,Domoniom pry School
NIG-032045,,Oskom grammar school
NIG-032046,,Messiah Nur. & Pry. School
NIG-032047,,Adeyinka college
NIG-032048,,Jesus my saviour schools
NIG-032049,,LA Primary School
NIG-032050,,Community primary school
NIG-032051,,Agbabu community grammar school
NIG-032052,,Greater tomorow primary
NIG-032053,,UBE Angwan liman Dan lawal primary school
NIG-032054,,Baptist High School
NIG-032055,,St RCNPrimary schl
NIG-032056,,Comm. High School
NIG-032057,,Ore Comm High sch
NIG-032058,,Excellency. College
NIG-032059,,CPS AJana 1
NIG-032060,,Imorun comprehensive high school
NIG-032061,,Comm pry sch
NIG-032062,,PHCH.STAFF SCHOOLS.
NIG-032063,,First Baptist Sch 
NIG-032064,,Comm. Pry. School
NIG-032065,,"LGEA PRIMARY SCHOOL,ALIJOBU"
NIG-032066,,Central school Imilike agu
NIG-032067,,St lukes ang pry school
NIG-032068,,Community primary school.oladosa
NIG-032069,,Moral college obadore
NIG-032070,,Ajue. Comm. High School
NIG-032071,,Community high school
NIG-032072,,Methodist primary school
NIG-032073,,UGHEVWUGHE.SEC.SCH.
NIG-032074,,GOVERNMENT PRIMARY SCHOOL INDIBEKE-BEGIAKA
NIG-032075,,Community primary school
NIG-032076,,Community primary school
NIG-032077,,Sussie/bola primary school
NIG-032078,,Ayo memorial high school
NIG-032079,,Zaccheaus Nur. & Pry. School
NIG-032080,,Com. Pri. Sch. II. Ngwo Uno
NIG-032081,,Rosebud Kiddies Nur /Pry School
NIG-032082,,Hope primary school
NIG-032083,,Babington College
NIG-032084,,St. Stephen. Ang. School
NIG-032085,,P adebayo nursary and primary school
NIG-032086,,Comm Pry Sch
NIG-032087,,Government Junior Secondary School Tsafi
NIG-032088,,Messiah. Comp. High Schl
NIG-032089,,WESLEY NUR/PRIMARY SCHOOL
NIG-032090,,Baptist Grammar Sch
NIG-032091,,Knarda islamiya primary school
NIG-032092,,Oluwaseun nursery and primary school
NIG-032093,,Orile Kemta Comprehesive Junior High Sch Olugbo
NIG-032094,,Ekhei primary School
NIG-032095,,St. Mary Ang. Pry. School
NIG-032096,,Maygo High Secondary School
NIG-032097,,"Egba Odeda High School, Odeda."
NIG-032098,,St Andrew Pry Sch
NIG-032099,,DOROWA PRIMARY SCHOOL
NIG-032100,,Oviarien.primary.school-2
NIG-032101,,Olg Pry Sch
NIG-032102,,Laogun Adeoye memorial school junior
NIG-032103,,"Community Grammar School,Airport Ibadan."
NIG-032104,,J A S S Kaugama
NIG-032105,,Buari Comprehensive High School
NIG-032106,,Holyday Nursery And Pry Sch
NIG-032107,,O.L.G.Pry.Sch. Adao.Odeda
NIG-032108,,Rabah maba primary school
NIG-032109,,NKST PRY SCH ZAKI-BIAM
NIG-032110,,Asarara Primary School
NIG-032111,,St.Andy model school
NIG-032112,,African Church Pry Sch Rogun Rogun
NIG-032113,,O.Lg.Pry. Sch. Itesi- Ajekunle
NIG-032114,,"Community Nur./Pry Sch., Otere Ogunkola"
NIG-032115,,"Community Primary School, Iwo-Alli"
NIG-032116,,"Orile Iporo Community High School, Ijemo Fadiped"
NIG-032117,,N.U.D. Grammer School Obantoko.
NIG-032118,,"O. L. G Pry. School, Aguodo"
NIG-032119,,Daâwah Schools
NIG-032120,,C.A.C.Pry. Sch. Alagbagba
NIG-032121,,Imam Maâaruf
NIG-032122,,Methodist Nur & Pry Sch
NIG-032123,,United Ang Pry Sch
NIG-032124,,GIWA PRIMARY SCHOOL
NIG-032125,,Future Steps Academy
NIG-032126,,LGEA FADAN KAJE I
NIG-032127,,Unaab International Sch Alabata
NIG-032128,,"Odeda Local Government Primary School, Odelaitan."
NIG-032129,,Goodwill N/P School Akeetan
NIG-032130,,ST THERESAS CRI UPPER LUGGERE
NIG-032131,,O.Lg Nur .Pry.Sch.Alabata Odeda.
NIG-032132,,"St. John'S Auglican Nur./ Pry. School, Bantun"
NIG-032133,,Olg Nurs And Pry Sch
NIG-032134,,St Francis R C M Nursery Primary Sch
NIG-032135,,Imam Malik Islamiyya Primary School
NIG-032136,,Olg Pry Sch
NIG-032137,,St Saviour Pry Sch
NIG-032138,,O Lg Nursery And Pry Sch Alagbede
NIG-032139,,O.L.G.Pry. School 11 Obantoko.
NIG-032140,,Olg Pry Sch
NIG-032141,,A U D Pry Sch Ayetoro Budo
NIG-032142,,Presbyterian Nursary /p/s ugwulaugwu
NIG-032143,,St James Nur Pry
NIG-032144,,Okelerin Baptist Primary School Apake Ogbomoso
NIG-032145,,Abes nursery and primary school
NIG-032146,,GOVERNMENT PRIMARY SCHOOL ASHIKPE UKPE
NIG-032147,,Good Shepherd Christian Academy
NIG-032148,,RCM Primary School Kubong Bette
NIG-032149,,Evangel nur/pri school
NIG-032150,,JERICO HIGH SCHOOL
NIG-032151,,ST JOSEPH NURSERY AND PRIMARY SCHOOL OHONG
NIG-032152,,RCM Primary School Karu
NIG-032153,,ST COLMANS PRIMARY SCHOOL NKIRIRA
NIG-032154,,Govt  Primary school EJAKPE UTUGWANG
NIG-032155,,"Comprehensive High School, Kutiang I"
NIG-032156,,Girls Secondary School Obudu
NIG-032157,,"Government Junior Sec School,Karmo Gangi"
NIG-032158,,St. Pius Primary School Ibong
NIG-032159,,"COMMUNITY SECONDARY SCHOOL, AGGAH - JUNIOR"
NIG-032160,,comty sec sch Bebuawahan
NIG-032161,,Immaculate Conception Nursery/Primary and Secondary School
NIG-032162,,Ugwuafia Prim. Sch
NIG-032163,,"COMMUNITY PRIMARY SCHOOL,INDIBEKPAM-BEBUATSUANIE"
NIG-032164,,"RCM PRIMARY SCH,BEBUABIE"
NIG-032165,,Bethlehem African Church Primary School
NIG-032166,,Victory Academy Obudu
NIG-032167,,"Government Primary School, Kutia"
NIG-032168,,"Federal College of Education, Staff Secondary School, Obudu"
NIG-032169,,Muslim Foundation School and College
NIG-032170,,Gayam Primary School
NIG-032171,,Idris Bayero Islamiyya
NIG-032172,,"HOLY TRINITY PRIMARY SCHOOL,UKWEL OBUDU"
NIG-032173,,COMMUNITY SECONDARY SCHOOL BETUKWEL
NIG-032174,,Govt Primary School Okiro
NIG-032175,,Vatical secondary school
NIG-032176,,Makarantar malam Hamza
NIG-032177,,EBUASU PRIMARY SCHOOL
NIG-032178,,MODEL SECONDARY COMMERCIAL SCHOOL BEGIABA
NIG-032179,,COMMUNITY PRIMARY SCHOOL UNGWU AKOKWUO IGWO
NIG-032180,,"Comprehensive High School, Kutiang I"
NIG-032181,,St Anthony's Primary School Amukwung
NIG-032182,,Prison Staff School
NIG-032183,,St Theresa Primary School Kakum
NIG-032184,,"COMMUNITY SEC SCHOOL,UBANG"
NIG-032185,,"Tsamiya
I"
NIG-032186,,"St. Joseph's School for the blind, Bebuabong"
NIG-032187,,Unity nursery and primart school
NIG-032188,,Goshen life model sch.
NIG-032189,,Evangel nursery &primary school
NIG-032190,,Community Primary School Indeli Bedia
NIG-032191,,X
NIG-032192,,Vatical nursery and primary school
NIG-032193,,"Community Secondary School, Okigwe"
NIG-032194,,"Government Primary School, Ukpirinyi"
NIG-032195,,Lipeh Unim Nursary and Primary School Bebuabie
NIG-032196,,"BEBUATSUAN  COMMUNITY SEC SCHL,IPONG"
NIG-032197,,Ugonoba Mixed Secondary School
NIG-032198,,"HOLY TRINITY PRIMARY SCHOOL,UKWEL OBUDU"
NIG-032199,,"COMMUNITY PRIMARY SCHOOL,INDIBEKPAM-BEBUATSUANIE"
NIG-032200,,"OSULA PRI.SCH, IGBODIRI"
NIG-032201,,Community  primary School Kukukah
NIG-032202,,Triumph Comprehensive Secondary School
NIG-032203,,Government Primary School Indi Beke Begiaka
NIG-032204,,High Stardand 
NIG-032205,,J S S Gomundai
NIG-032206,,Nomadic School
NIG-032207,,Community Primary School Bebuagbong Ipong
NIG-032208,,Lga Pry Sch Turkwan Kanja
NIG-032209,,"Community Primary School, Kigbor"
NIG-032210,,Bedia Secondary Commercial School Obudu
NIG-032211,,ST FRANCIS PRIMARY SCHOOL. OBUBRA
NIG-032212,,COMMUNITY SECONDARY SCHOOL ONYADAMA. OBUBRA.
NIG-032213,,St peters Success Sec.Sch.
NIG-032214,,Govt primary school apiapumtat.
NIG-032215,,Nomadic Gullung
NIG-032216,,Tiphon primary school
NIG-032217,,GOVERNMENT SEC SCH
NIG-032218,,St Patrick Primary School
NIG-032219,,Nati Nursery&Primary School
NIG-032220,,"Regina Caeli Nursery & Primary School, Ogada 2"
NIG-032221,,Suher international
NIG-032222,,"PRESBYTERIAN PRIMARY SCHOOL, ISOBO."
NIG-032223,,COMMUNITY PRIM SCHOOL
NIG-032224,,ASSEMBLIES OF GOD NUR/PRIM SCH
NIG-032225,,Saint patrick N/P&Secondary school
NIG-032226,,Pri school ofonbogha5
NIG-032227,,Comp.Sec.Sch.Edondon
NIG-032228,,"ST, PETER SUCCESS SECONDARY SCHOOL. OBUBRA."
NIG-032229,,Assah secondary school
NIG-032230,,Government Technical College Okwurike
NIG-032231,,FEDERATION SECONDARY SCHOOL OBUDU
NIG-032232,,"ST,PATRICKS PRIMARY SCHOOL, ONYADAMA."
NIG-032233,,PCN prim.Sch.Ofumbongha
NIG-032234,,St martin pri -school
NIG-032235,,Holy child convent pri. School ofodua
NIG-032236,,Takubin primary School
NIG-032237,,Mary Slessor Secondary School. APIAPUM
NIG-032238,,"Community Primary School Ofatura, Ovonum"
NIG-032239,,All Angels Nur/PRI Sch
NIG-032240,,CHRISTIAN SECONDARY SCHOOL
NIG-032241,,LGEA pri. Sch. Ung. Mangoro
NIG-032242,,ST FIDELIS NUR. PRIM. SCH
NIG-032243,,Karomo pry sch
NIG-032244,,"GOVERNMENT PRIMARY SCHOOL, ODEREGHA. OBUBRA."
NIG-032245,,Sang Divine Favour Nursery school
NIG-032246,,Government Primary School Ababene
NIG-032247,,"COMMUNITY PRIMARY SCHOOL, ODONGET 11."
NIG-032248,,"ST, HARRISON NURSARY/ PRIMARY ONYEN OKPON."
NIG-032249,,St. Joseph primary Schoool Ijutum
NIG-032250,,"COMMUNITY SECONDARY SCHOOL, ADUN OFAT."
NIG-032251,,AMECHARA AGBAJA COMMUNITY SCHOOL
NIG-032252,,Royal Pathfinder College
NIG-032253,,COMMUNITY SEC SCHOOL
NIG-032254,,eguenyi 1 community primary school effium
NIG-032255,,Ahoro-elesinele Community high school
NIG-032256,,Mothers Joy Nursery / Primary School
NIG-032257,,"UDUMEYI HIGH SCHOOL, ISOBO OBUBRA."
NIG-032258,,Peculiar Children School
NIG-032259,,Dr Eyaba Memorial Girls Secondary School Ogada 2
NIG-032260,,Comprehensive High School
NIG-032261,,Total Child Secondary School Apiapun
NIG-032262,,Nathan nry and pry School
NIG-032263,,WISDOM INT‘L NURSARY & PRIMARY SCHOOL OVUKWA.
NIG-032264,,Govt junior sec.school gurun
NIG-032265,,"ACADEMIC NURSARY/PRIMARY SCHOOL, OCHON."
NIG-032266,,"St. Gabriel Primary School, Ofonmana"
NIG-032267,,MAINLAND INTERNATIONAL SEC. SCH.
NIG-032268,,"Community primary school,Ajegunle"
NIG-032269,,"ST, FRANKLIN MODEL SECONDARY SCHOOL, OCHON OBUBRA."
NIG-032270,,Livingspring Int'l School Ogada 2
NIG-032271,,"COMMUNITY PRIMARY SCHOOL, OFUMBONGHA 3."
NIG-032272,,"St. Paul Pri School, Ovonum"
NIG-032273,,Opa Model Sec School Mile 1
NIG-032274,,Auntie Ese International School Edjekota Ogor
NIG-032275,,"COMMUNITY PRIMARY SCHOOL, ODONGET 11."
NIG-032276,,GOVT PRIM SCHOOL NO 4. ABABENE
NIG-032277,,Pcm primary
NIG-032278,,"COMMUNITY PRIMARY SCHOOL, OFUMBONGHA."
NIG-032279,,"St. Gerald,s prim.School,Oyen Okpon"
NIG-032280,,Avutu Secondary Technical School
NIG-032281,,"All Saints Nursery/Primary  School,Avutu"
NIG-032282,,Janawa Primary School
NIG-032283,,Umunachi/Ehume Central School
NIG-032284,,"King of kings Nursary School, Eman Ikot Ebo"
NIG-032285,,St Andreas schools
NIG-032286,,Community School Umunachi
NIG-032287,,"Sam Flora Academy  School,Umuariam"
NIG-032288,,Ehunachi Comprehensive Secondary School
NIG-032289,,Secondary Technical School Umariam
NIG-032290,,L G E A Primary sch Inachi Akpa
NIG-032291,,HRH Eze Eddie Nkwoh Primary Okwunaezigwe
NIG-032292,,LGEA/NKST Pri Sch Damkor
NIG-032293,,Sure Foudation Model Primary School
NIG-032294,,Comunity primary school umungwa
NIG-032295,,Xtain out reach mgboma Alike
NIG-032296,,Takatsaba Primary School
NIG-032297,,"Central Primary School, Karim Lamido"
NIG-032298,,Community school OHII
NIG-032299,,Ikenanzizi central school ikenanzizi obowo l.g.a
NIG-032300,,New Primary School Ikenanzizi
NIG-032301,,Primary School Umungwa
NIG-032302,,UBE WOZHI
NIG-032303,,"Umuifem Community  School,Avutu"
NIG-032304,,Umariam primary school
NIG-032305,,Ako Community Primary School Kreigana
NIG-032306,,Owerre Aba Comm pS
NIG-032307,,Amanze comunity primary school
NIG-032308,,Ekeala primary school
NIG-032309,,EZE EDDY NKWO CPMPR.SEC.SCHOOL
NIG-032310,,Umuogehe community school Umuariam
NIG-032311,,Babtist Primary School Onifa
NIG-032312,,Umariam Central School
NIG-032313,,Ungwa rimi Islamiyya
NIG-032314,,ST. THERESA'S COMPR SEC.SCHOOL
NIG-032315,,"Susan Chris Primary School, Umuariam"
NIG-032316,,St Michael School
NIG-032317,,St Theresa Nuresry/ Primary
NIG-032318,,UHUNOKWU PRIMARY SCHOOL IKENANZIZI
NIG-032319,,Yelwa community junior secondary school
NIG-032320,,Central School Avutu
NIG-032321,,L.A pry schl Ilado market
NIG-032322,,St Micheal‘s c&s primary school ifon
NIG-032323,,Umulogho central school
NIG-032324,,"Govt. Pry School , Isong Inyang"
NIG-032325,,COMMUNITY PRIMARY SCHOOL OWALLA
NIG-032326,,Community school umulogho
NIG-032327,,Gyara Primary School
NIG-032328,,Community primary school. Amuzi
NIG-032329,,LGEA PRIMARY SCHOOL
NIG-032330,,"Achara Community Primary School,Obowo"
NIG-032331,,COMMUNITY SCHOOL UMUARIAM OBOWO
NIG-032332,,St Marys
NIG-032333,,Baptist Pry School Ilodo
NIG-032334,,Ehume Community School
NIG-032335,,"D.C Basic School,Ayede"
NIG-032336,,Xtain out reach mgboma Alike
NIG-032337,,St. Patrick's Nursery/ Primary School
NIG-032338,,Fida Sec.Comm.Sch.Urua Offiong Etor Udo
NIG-032339,,Duhu Primary School
NIG-032340,,St Nathy Prim.Sch.Abiakpo Ikot Otu
NIG-032341,,Ben Progressive Nur. and Pri. Sch
NIG-032342,,st annes p/s ibiakpan
NIG-032343,,Community Comprehensive Secondaru School Obon Akwa
NIG-032344,,Glory Land Model School
NIG-032345,,q.i.c primary school
NIG-032346,,State School
NIG-032347,,Maryland Nursery Primary
NIG-032348,,divine nursery nprimaryskool anal ukpm
NIG-032349,,LGEA Primary Sch Ichama Center
NIG-032350,,Community.Sec.Comm.Sch. Ibong Uruk
NIG-032351,,john paul nursery school
NIG-032352,,"community pry sch,mbat esifon"
NIG-032353,,Madarasatul Islamiyya Zango
NIG-032354,,st.patrick primary school
NIG-032355,,marake primary school
NIG-032356,,God'sglory institite
NIG-032357,,Ecwa nursery and primary kammasiya
NIG-032358,,"Kwanar Huguma Pry School,Kwanar"
NIG-032359,,Government primary school Ikot utu
NIG-032360,,Model pry. SCH. FCE.
NIG-032361,,New Era Nuresery Primary Academy
NIG-032362,,"St.Mary Catholic School.Nto Omum,
Nto Edino"
NIG-032363,,Zaidu bn khalik
NIG-032364,,UBE Tashar Bage Primary School
NIG-032365,,IGBEDOKE PRI. SCH.
NIG-032366,,methodist school obot atan
NIG-032367,,Junior Secondary Secondary Kwali Central.
NIG-032368,,katsalle primary school
NIG-032369,,"GOVERNMENT SCHOOL,NSEBE"
NIG-032370,,Godswill secondary commercial sch.ikot idem udo
NIG-032371,,government school uruk osung
NIG-032372,,zenith nursery/primary school
NIG-032373,,Methodist Pry Sch Ilare
NIG-032374,,Community Senior High School Otun
NIG-032375,,St Paul Ang. Pry Sch
NIG-032376,,UBE Primary School Dandami
NIG-032377,,United Ang. pry sch
NIG-032378,,Glory model nursery and pry
NIG-032379,,Esa oke grammar school
NIG-032380,,Best Center Bongo
NIG-032381,,Hiliya/Guraye Primary School
NIG-032382,,"ST. JOHN,S ANG.PRY. SCH. IKINYINWA"
NIG-032383,,Ibala Community Grammer School
NIG-032384,,NKST Primary School Tse-Asen
NIG-032385,,Gandan primary school
NIG-032386,,NUD Primary school esa oke
NIG-032387,,ifelodun community Grammer Sch
NIG-032388,,Ilase Community High Sch
NIG-032389,,Ndiagu idaka community primary school ezzangbo
NIG-032390,,Afinbiokin Royal Inter. Pry
NIG-032391,,St Peters Primary School
NIG-032392,,St James Pry Sch
NIG-032393,,Salam international coll Dimish
NIG-032394,,Methodist  Pry Sch
NIG-032395,,peace international Sch
NIG-032396,,BAPTIST PRIMARY SCHOOL ADAOWODE
NIG-032397,,Wesley methodist school Bera
NIG-032398,,St marks african church school
NIG-032399,,Govt. Sec. School Staff Nursery & Primary School
NIG-032400,,L.A School 1
NIG-032401,,Kunle chdren group of sch
NIG-032402,,THE APOSTOLIC PRY. SCH. ILAHUN
NIG-032403,,Community. Sec. Schl. Trofani
NIG-032404,,UBE JSS
NIG-032405,,St Joseph catholic High.senoir  sch
NIG-032406,,Molete High School (Jnr II)
NIG-032407,,Funseg group of sch
NIG-032408,,Imesile high sch
NIG-032409,,OMOYEMI NURSERY AND PRIMARY SCHOOL 
NIG-032410,,Federal Govt College Ugwolawo
NIG-032411,,TABOBO PRIMARY SCHOOL
NIG-032412,,Community primary school
NIG-032413,,NKALEKE ECHARA UNUHU
NIG-032414,,Ibokun grammar sch
NIG-032415,,NEW LAYOUT SCHOOL I
NIG-032416,,MUSLIM N/PRIMARY SCHOOL
NIG-032417,,COMMUNITY PRIMARY SCHOOL UMUWALIA
NIG-032418,,MODEL PRIM. SCHL. ELIGBOLO
NIG-032419,,GGSS RUMUOKUTA
NIG-032420,,Oke-ogbere community high school
NIG-032421,,Cafed International School Ozuoba
NIG-032422,,STATE PRIMARY SCHOOL RUMUOMASI
NIG-032423,,Our lady of Perpetual Help model school Rumuosi
NIG-032424,,Model Girls Secondary School
NIG-032425,,Community Primary Schl. Rumuolumeni
NIG-032426,,Shalom International Nursery &Primary School
NIG-032427,,Ligadan Makera Primary School
NIG-032428,,Okken International Schl.
NIG-032429,,Queency international school
NIG-032430,,Arise International School
NIG-032431,,Beverly Heights School
NIG-032432,,State School Alakahia
NIG-032433,,"LGEA PRIMARY SCHOOL,ODULUGWU"
NIG-032434,,STATE PRIMARY SCHOOL ENEKA
NIG-032435,,SKYLINE FOUNDATION SCHOOL
NIG-032436,,Musilim community school arandun
NIG-032437,,Holy Cross International Schools
NIG-032438,,Eagles Delight Int. Schl.
NIG-032439,,Girls Secondary School Awo Idemili
NIG-032440,,Community Secondary School Rumuolumeni
NIG-032441,,Havac Primary School
NIG-032442,,UWAKENO PRIMARY SCHOOL
NIG-032443,,STATE SCHL 2 ELELENWO
NIG-032444,,KINETE NURSERY AND PRIMARY SCHOOL ISALE ARO
NIG-032445,,St.Clement Catholic School Ozuoba
NIG-032446,,Remendition
NIG-032447,,CCSS MGBUORI RUMUKWURISI UBE.
NIG-032448,,State Pry Schl Rumueme
NIG-032449,,Torufa Primary School âA & Bâ
NIG-032450,,St.Clement Catholic School Ozuoba
NIG-032451,,LGEA SCHOOL OKUAPA
NIG-032452,,WINNERS ACADEMY
NIG-032453,,Haske baptist nursery and primary school
NIG-032454,,State School Egbelu
NIG-032455,,Jesus Cares Schools
NIG-032456,,St Saviours Basic Pry Sch
NIG-032457,,Ikangba Erinlu United Pry. Sch.
NIG-032458,,Community secondary school ezinachi
NIG-032459,,Winsome Int. Schl
NIG-032460,,Christ Foudation Academic School
NIG-032461,,Royal Girls Academy
NIG-032462,,GEOCO INTERNATIONAL SCHOOL
NIG-032463,,EXCELLENT WISDOM INT. SCHL.
NIG-032464,,chiri Day secondary school 
NIG-032465,,COMMUNITY SECONDARY SCHOOL OKPORO
NIG-032466,,STATE MODEL PRIMARY SCHOOL 1 OLAMADA
NIG-032467,,Community primary school 1 ogbere oloba
NIG-032468,,Christ Victorious Nursery and Primary School. Ikere-Ekiti
NIG-032469,,DANGWI PRIMARY SCHOOL
NIG-032470,,Paragon City Light College
NIG-032471,,Golden City Academy
NIG-032472,,COMMUNITY PRIMARY SCHOOL 1 RUMUOKWURUSI
NIG-032473,,STATE PRIMARY SCHOOL OZUOBA
NIG-032474,,COL. ABBE PRIMARY SCHOOL
NIG-032475,,Goldfied international primary school
NIG-032476,,Excellent Child Academy
NIG-032477,,Istan international. School
